author,title,date,category,text,url
Muhidin M. Dahlan,3 Legenda Penunggang Motor Honda Astrea dan Yamaha Aerox Melawan 3 Setan Jahat,23 Maret 2026,esai,"MOJOK–Tiga orang pengendara motor Honda Astrea hitam, Astrea 800, dan skuter matic Yamaha Aerox mengalami teror, dua meninggal, satu orang wajah rusak kena air keras. Dalam sejarah Republik, terutama sekali pada seperempat awal abad XXI ini, saya mencatat terdapat tiga penunggang motor legendaris yang dengan segala kisah di baliknya, menjadi karbu mengalirkan tungku energi untuk berkata “TIDAK!” kepada tiga setan jahat. Ketiga penunggang motor ini, dengan nyali yang dilatih oleh tiap hari percikan api busi menjaga publik agar tetap berisik tanpa mesti gaya-gayaan pakai knalpot blombongan. Berisik tidak harus custom knalpot. Sebab,buzzerdan spion kekuasaan pun tahu knalpot blombongan adalah siasat mereka menguasai layar kaca dan linimasa media sosial dan algoritma video-video semenit. Sejatinya, namanya pendek saja: Munir. Atau, jurnalis semasa menuliskannya dengan “Munir SH”. Yang khas dari Munir adalah kendaraannya saat ia bekerja menjadi pengacara publik probono; menjadi advokat pembela manusia dari segala lapisan tanpa pembatas suku, agama, dan ras yang dijahati setan berseragam ksatria. Pasangan helmfull faceseperti ini umumnya motor-motor bermesin besar, seperti Binter atau Honda GL Pro. Tapi, Munir “agak laen”. Ia memasangkan helm “balap” itu dengan Astrea denganspeed“malas lari” yang kalau dipaksa ngegas pol, si motor berontak. Dalam sebuah wawancara khusus dengan koran ibu kota beroplah paling besar se-Indonesia pada pekan pertama Januari 1999, Munir ditanya perkara “godaan ekonomi”. Pertanyaan itu tidak biasa karena faktanya, Munir adalahsuperstar. Majalah berita mingguan Ummat menobatkannya sebagaiMan of The Year 1998mengalahkan sejumlah nama beken seperti Amien Rais dan Abdurrahman Wahid. Munir tidak datang sebagai pemimpin dari organisasi dengan pengikut besar. Ia hanya pemimpin firma hukum kecil dengan kantor yang (masih) gitu-gitu aja saat esai ini dipublikasikan. Sudah pemimpin lembaga kecil berstatus nirlaba dengan kantor yang gitu-gitu aja di Ibu Kota, Munir yang menjadi pemimpinnya sehari-harinya menjadi penunggang motor Honda Astrea hitam tua dengan helm yang tidakmatch. Tetapi, Munir penunggang motor berkarbu halus dengan jaket kulit tua yang menjadi kerikil dalam sepatu pasukan khusus terbaik Republik. Tidak sekadar kerikil kecil, Munir adalah kerikil tajam dalam sepatu pemimpin tertinggi pasukan elite Angkatan Darat bernama Komando Pasukan Khusus (Kopassus). Munir adalah mimpi buruk karier sangrising starPrabowo Subianto yang sudah hampir dipastikan menjadi pemimpin tertinggi institusi militer di tahun-tahun ketika Munir menjelajahi aspal Jakarta dengan motor bebek tua. Baca saja profil Prabowo: selepas komandan Kopassus, ia langsung ditunjuk memimpin Kostrad di bulan Maret 1998. Persis di bulan dan tahun yang sama Munir, sosok lelaki kurus cungkring, pendek, berambut dan berkumis kemerahan, mendirikan lembaga kecil dengan nama KontraS yang berarti pembeda. Munir seperti mengirim pesan bahwa ia berbeda dengan Prabowo Subianto. Munir mengirim pesan kontras antara sipil dan militer itu harus diperjelas; wewenang dan gugus tugasnya pun harus hitam-putih, nggak boleh abu-abu, gak boleh dwifungsi, nggak boleh multifungsi. Tidak seperti anak motorvintageyang biasa atau geng motor bebek yang pada malam tertentu berkumpul dan menjejerkan motor mereka bermesin yang sama dengan standar ganda. Motor Munir diparkir dengan “standar satu”. Sejarah hidup yang dipilihnya dengan sadar membuatnya mencopot dan membuang “standar ganda”. Ia tidak mau hidup di dua alam yang saling memunggungi. Menjadikan profesi advokasinya sebagai jalan memperkaya diri. Ia bukan perisai hukum bagi firma-firma maupunmaatschappij. Munir dan lembaganya adalah selimut hangat bagi keluarga yang terluka luar-dalam oleh setan-setan yang tiap hari memanggul “toys” mematikan bernama bedil. Pilihan jenisguardianhukum seperti inilah yang membuat frase “godaan ekonomi” menjadi pertanyaan paling eksistensial. Seorang superstar dengan outfit tak ubahnya pencari rosok yang hilir mudik di Jalan Thamrin, Jakarta Pusat, adalah ironi yang bikin ngilu hati. Jiwa yang tipis pastilah meronta-ronta; paling tidak segera membuang jaket kulit hitam tua yang salah sandang itu, motor tua najis bagi aspal bunderan HI yanghigh classitu, dan bersegera mencampakkan helmfull faceyang kaca mikanya sudah blur itu ke Pasar Hitam Jatinegara. Tapi, dengarkan jawaban Munir yang saya kutipkan secara verbatim dalam dua paragraf: “Godaan ekonomi itu saya melihatnya ada simpati masyarakat yang melihatnya secara tidak tepat. Misalnya, orang melihat saya ini kok tidak pantas menggunakan sepeda motor. Sebetulnya kalau saya terima juga bisa, tanpa konsesi apa-apa. tetapi justru lebih banyak orang yang menunggu untuk memaki-mami, kalau saya menerima itu. Saya sadar benar tentang itu. Setiap perubahan diri kita akan diamati orang sangat besar. Jadi, sensitif, meskipun banyak orang bersimpati, ada yang menawari rumah gratis, ada dealer mobil yang menawari mobilnya dengan harga yang terserah saya menentukan, seribu rupiah pun tidak apa-apa asal ada syarat jual beli. “Saya tidak mau menerima karena itu nanti menjadikan bias terhadap saya dan tim. Saya merasa harus menjaga moralitas tim. Kalau moralitas timnya kacau, disorientasi menguber yang begitu-begituan, hancur organisasi ini. Termasuk penghargaan-penghargaan ini, sama mewahnya dengan hal yang bersifat materiil itu. Makanya, saya lebih senang kalau yang dihadiahi itu KontraS daripada saya sendiri”. (Kompas, Minggu, 3 Januari 1999, hlm. 2) Garis bawahi istilah yang dipakai Munir ini: “bias”. Dari atas sadel motor bebeknya yang barangkali memalukan bagi para advokat Jakarta, Munir dan KontraS mengajarkan sikap hidup dengan “standar tunggal”. Dari puncak mercusuar paling sunyi di pulau terpencil dengan lampu kecil berkedip-kedip seperti laron, Munir memberitahu garis tebal integritas yang tak boleh digeser-geser. Baca halaman selanjutnya",https://mojok.co/esai/3-legenda-penunggang-motor-honda-astrea-dan-yamaha-aerox/
Marshal Muchtadin,Makna Pulang yang Saya Temukan Setelah Mudik Motoran dengan NMAX Tangerang–Magelang,20 Maret 2026,esai,"MOJOK.CO–Mudik itu sebenarnya pulang ke tanah kelahiran, ke rumah orang tua tinggal, atau ke mana? Beberapa hari sebelum Lebaran tahun lalu, saya dan seorang teman terlibat perdebatan yang sebenarnya tidak terlalu penting, tetapi cukup mengganggu pikiran. Kami memperdebatkan satu hal sederhana: sebenarnya mudik itu pulang ke mana? Menurutnya, mudik berarti kembali ke kampung halaman—tempat kita lahir, tumbuh besar, dan memiliki memori masa kecil. Tempat yang biasanya disebut orang dengan kalimat klise: “tanah kelahiran.” Saya punya definisi berbeda. Menurut saya, pulang tidak harus ke kota tempat kita lahir. Pulang itu sederhana saja: ke tempat ibu kita tinggal. Perdebatan itu berakhir tanpa kesimpulan, seperti kebanyakan debat warung kopi. Namun, entah kenapa, sehari sebelum libur Lebaran dimulai, pikiran saya tiba-tiba berubah. Saya berpikir: ya sudah, kalau begitu kali ini saya pulang saja ke tempat saya dilahirkan. Magelang. Magelang adalah kota kelahiran saya. Namun, saya jarang sekali kembali ke sana karena memang bukan tempat orang tua saya tinggal. Terakhir kali saya mengunjungi kota itu pada 2018 bersama keluarga. Setelah itu, saya tidak pernah kembali lagi. Di sana tinggal Bude dan Pakde—kakak kandung ibu yang dulu sempat merawat saya ketika masih bayi saat orang tua sedang sibuk berpindah-pindah tugas. Masalahnya, ide pulang ke Magelang ini muncul terlalu mendadak. Ketika saya mulai membuka aplikasi pemesanan tiket kereta api atau bus, hampir semuanya ludes. Kalaupun ada, harganya sudah tidak masuk akal karena musim mudik. Sebagai orang yang masih cukup perhitungan soal pengeluaran, saya langsung mencari alternatif. Akhirnya, saya menemukan solusi yang saat itu terasa sangat logis: naik motor dari Tangerang ke Magelang. Jaraknya sekitar 530 kilometer dengan estimasi perjalanan 12–13 jam. Kalau dipikir sekarang, keputusan itu terdengar seperti ide konyol dari seseorang yang terlalu percaya diri pada Google Maps. Kesalahan pertama bahkan terjadi sebelum mesin motor menyala. Saya hanya tidur tiga jam pada malam sebelum berangkat. Alasannya sederhana: malam itu saya harus menempuh rute Tangerang–Depok untuk menukar motorBeatsaya dengan NMAX yang saya anggap lebih siap untuk perjalanan jauh. Setelah itu, saya tetap bangun sahur karena tidak ingin mengganti puasa hanya gara-gara perjalanan ini. Kesalahan kedua: saya terlalu percaya diri dengan kondisi motor. Saya sama sekali tidak membawanya ke bengkel untuk pengecekan terlebih dahulu. Saya merasa motor ini akan baik-baik saja. Kesalahan ketiga: pengalamantouringsaya sebenarnya sangat minim. Satu-satunya perjalanan jauh yang pernah saya lakukan hanyalah Tangerang ke Bandar Lampung. Itu pun tidak terlalu berat karena perjalanan terpotong waktu istirahat di kapal feri. Berbeda dengan perjalanan kali ini yang sepenuhnya melalui darat. Namun, seperti kebanyakan keputusan nekat lainnya, semuanya terasa masuk akal sebelum ban motor menyentuh aspal jalur mudik. Saya melanjutkan perjalanan dari Depok sekitar pukul 06.00 WIB. Karena sedang berpuasa, saya merasa perjalanan ini justru bisa lebih cepat karena tidak perlu berhenti untuk makan atau minum. Target saya sederhana: istirahat setiap tiga jam. Pukul 09.00, saya berhenti sebentar di SPBU untuk meregangkan badan. Perjalanan berlanjut hingga sekitar pukul 12.30, saat saya kembali berhenti di SPBU daerah Cirebon untuk rebahan sejenak dan salat. Di sinilah Google Maps mulai menguji mental. Aplikasi itu memberi dua pilihan rute menuju Magelang: lewat Semarang atau lewat Temanggung. Sebagai manusia yang secara alami tertarik pada pilihan yang lebih cepat, tentu saja saya memilih Temanggung. Baru belakangan saya sadar bahwa jalur Temanggung berarti harus melewati kawasan pegunungan yang penuh tikungan tajam. Pada satu titik,Google Mapsbahkan membawa saya ke jalan setapak yang rasanya lebih cocok dilewati motor petani daripada NMAX. Motor saya jelas tidak didesain untuk petualangan lintas alam; ia cinta aspal, bukan tanah merah. Baca halaman selanjutnya",https://mojok.co/esai/mudik-motoran-dengan-nmax-tangerang-magelang/
Khairani Fitri Kananda,"Dear KUA, Apa Alasan Terbaik bagi Kami untuk Menikah saat Situasi Dunia Sedang Kacau-Kacaunya?",18 Maret 2026,esai,"MOJOK.CO–Surat terbuka untuk KUA dan marketer-nya dari generasi cemas yang selalu dihantui pertanyaan, “Kapan nikah?” setiap momen Lebaran. Satu-satunya yang membuat saya malas menghadapi momen kumpul keluarga seperti Lebaran adalah teror klasik dari pertanyaan Om dan Tante tentang, “Kapan nikah?” Sebenarnya, saya punya jawaban yang cukup baik untuk Lebaran tahun ini. Misalnya, “Setelah Donald Trump meninggal,” atau, “Waktu dapur MBG tutup.” Mungkin terdengar asal bunyi (asbun), tetapi saya tidak berbohong. Saya mulai ragu melihat banyak hal di tengah kondisi negara dan dunia yang kacau saat ini, tidak terkecuali pernikahan. Maka dari itu, dengan kerendahan hati, saya ingin menuliskan ini, terkhusus untuk Bapak/Ibu KUA (Kantor Urusan Agama). Selain lembaga yang menjadi poros dalam bimbingan pernikahan dan keluarga sakinah, saya lihat belakangan KUA punya reputasi gemilang lewat pemasarannya. Siapa tahu, ini bisa memantik diskusi agar tren pernikahan yang menurun drastis pada 2025 bisa kita bahas lebih mendalam. Bukan sekadar menyalahkan karakter generasi sekarang yang makin individualistis. Sebelumnya, saya ingin mengapresiasi konten-konten menghibur yang dikeluarkan oleh KUA dengan tujuan mengingatkan para “generasi cemas” seperti kami untuk menikah. Kami diberi asupan tentang indahnya pernikahan, hidup berpasangan dengan orang yang dicintai. Ini adalah sebuah evolusi besar. Dahulu, pernikahan punya banyak motif yang mendahuluinya; entah keturunan, ekonomi, martabat keluarga, hingga alienasi politik. Sekarang, pernikahan identik dengan cinta. Namun, sebagaimana yang dituliskan Eva Illouz dalamConsuming the Romantic Utopia, saya percaya bahwa wacana tentang cinta ini dikonstruksi. Film romantis yang menampilkan kisah cinta tanpa syarat, misalnya, turut menopang bangunan ini—familiar dengan cerita perempuan miskin menikah dengan CEO? Itu contohnya. Para ahli kesehatan mental juga aktif mengampanyekan kesejahteraan emosional selama menikah. Sehingga tidak aneh jika dalam ekspektasi kami, cinta dalam pernikahan hukumnya fardu. Namun, saat ini kami sudah terpapar banyaknya informasi yang memperlihatkan pernikahan tidak sehat karena “hanya” mengandalkan cinta. Sebut saja KDRT, perselingkuhan, hingga penghilangan nyawa. Dari sini kami sadar butuh kekuatan logika agar cinta tadi tidak buta dan lupa arah. Saya ingat dahulu sempat ramai dibahas tentang “kontrak pranikah”. Isinya semacam perjanjian yang mengatur konsekuensi yang terjadi selama pernikahan. Utamanya ini menyangkut harta, meski ada yang menambahkan aspek-aspek nonmaterial lainnya. Namun, pada dasarnya, otoritas individu juga penting meski sudah hidup bersama. Memang, tidak semua dari kami menganggap perjanjian ini ideal. Masih banyak yang percaya bahwa pernikahan itu sudah diatur oleh Yang Maha Kuasa, termasuk rezeki. Adanya kontrak ini seakan menjadi wujud kesangsian terhadap takdir Tuhan. Namun percayalah, Bapak/Ibu, kami saat ini kebingungan. Saya akan coba menjelaskannya dengan sedikit melebarkan pembahasan kita. Semoga Bapak/IbumarketerKUA masih sabar membacanya. Baca juga:Terngiang-ngiang Tepuk Sakinah: Gen Z Malah Jadi Males Menikah, Tapi Manjur Juga Pas Diterapkan di Rumah Tangga Sebagai perempuan, saya pernah beranggapan bahwa menikah membuat saya berhak dinafkahi sepenuhnya oleh suami. Namun, belakangan saya melihat ada banyak pernikahan yang mengharuskan kedua belah pihak mencari nafkah bersama. Belum lagi parasandwich generationyang dituntut untuk menghidupi orang tua mereka juga. Saya coba berefleksi: apakah ini ada hubungannya dengan tingginya angka pengangguran di negara kita? Di lingkaran terdekat saja, ada banyak teman saya yang masih luntang-lantung mencari pekerjaan yang layak. Termasuk teman-teman saya yang lulusan S-2, harus bertarung dengan kondisi yang menempatkan mereka seakanoverqualifiedkarena pendidikan, tetapi jugaunderqualifiedkarena minim pengalaman. Membaca fenomena ini membuat saya jadi jauh lebih pintar dalam menyelamatkan diri. Kemandirian dibungkus dalam ambisi mengenali nilai diri, dan bekerja adalah pilihan paling realistis. Dalam kondisi ini, rasanya sah kalau saya mulai meningkatkan standar dalam memilih pasangan. Saya tidak lagi mencari orang yang memenuhi diri secara materi. Namun, di sisi lain, saya juga tidak mau dengan laki-laki yang memanfaatkan ini untuk ongkang-ongkang kaki di rumah. Hanya saja, lagi-lagi, ini jadi masalah. Perempuan yang terlalu pemilih ternyata dilihat tidak baik dalam masyarakat kita. Setidaknya itu yang dikatakan Ibu, Tante, Nenek, dan tetangga-tetangga saya. Kalau boleh jujur, saya juga capek jadi pemilih. Pasti seru kalau bisa tinggal menikah saja dan membiarkan ombak menghantam seperti batu di pantai. Hanya saja, Bapak/Ibu yang terhormat, sayangnya kami hidup di negara yang tidak memberikan kami tempat untuk gagal. Teman saya membagikan cerita di unggahan Instagram. Dia baru saja mendaftarkan anaknya yang baru berumur dua tahun di sekolah dasar (SD) swasta unggulan di daerahnya. Saya juga pernah mendengar ada suatu sekolah di Jogja yang pendaftaran muridnya sudah penuh hingga tiga tahun ke depan. Persaingan di sektor pendidikan ini bukan tanpa sebab. Kualitas pendidikan yang belum merata membuat orang tua terdorong untuk memasukkan anak-anak ke sekolah terbaik. Bukan tidak mungkin kelak itu juga yang akan kami hadapi. Akan lebih mudah menyalahkan orang tua yang tidak bisa mendidik anaknya di rumah karena sibuk bekerja. Namun, sedikit yang mau peduli sulitnya mereka bertahan untuk bisa hidup layak saat harga barang semakin mahal. Entah apa yang terjadi ke depan, entah perang dunia ketiga benar-benar meledak, yang jelas saya tidak merasa aman. Tidak ada lahan warisan yang bisa digarap; yang paling mungkin adalah menggarap KPI (Key Performance Indicator) agar tetap bertahan sebagai pekerja. Mempercayakan hidup pada belas kasih negara juga terdengar tidak masuk akal. Ada banyak kebijakan yang tidak berpihak pada masyarakat kalangan menengah ke bawah. Ini terdengar sangat skeptisisme, iya saya paham. Namun, saya harap ini bisa memberi gambaran Bapak/IbumarketerKUA bagaimana ketakutan terhadap pernikahan ini bisa terbangun. Kami tidak ujug-ujug takut menikah karenafomo(fear of missing out) atau terlalu egois karena makin mengerti kesehatan mental. Dunia di sekeliling kami berputar dengan cepat dan kami tidak tahu harus berpegang pada apa. Sebenarnya, Bapak/Ibu KUA adalah tempat ideal bagi kami untuk mencari jawaban dari semua kegelisahan. Kami adalah penyintas media sosial yang paham akal bulus pemasaran digital. Jari-jari kami bergerak secepat pikiran. Konten-konten hiburan yang menyentil “remaja tua” untuk menikah hanya menyentuh tombollike, bukaninsecuritykami. Semoga tulisan ini tidak dianggap sekadaryappingdari Gen Z yang belum dewasa. Kami juga menginginkan cinta yang aman dan terbebas dari rasa cemas. Kami juga ingin cerita pernikahan yang membuat kami merasa dirangkul, bukan dikejar-kejar target. Penulis: Khairani Fitri KanandaEditor: Agung Purwandono ",https://mojok.co/esai/dear-kua-apa-alasan-terbaik-bagi-kami-untuk-menikah/
Arman Dhani,Belajar Sejarah Ekonomi Komunis China Lewat Kamerad Chang dan Duanju yang Bikin Nagih,16 Maret 2026,esai,"MOJOK.CO–Duanju, atau drama pendek China memang nagih. Sekalian belajar komunisme ala negeri Tirai Bambu. Petir bergelegar memancarkan cahaya terang ketika Tuan Ceng terduduk di hadapan rumah keluarga Zhao. Jiwanya yang mati menderita di tahun 2025 kembali ke masa lalu, 1980, ketika China masih dipimpin kamerad Deng Xiaoping. Di hadapan keluarga tirinya, Tuan Ceng berteriak, menghajar saudara tirinya, kemudian memutuskan hubungan keluarga dengan Zhao. Saya menonton cerita ini dengan zuhud, sehabis salat Isya, menolak menguatkan kaki untuk salat tarawih. Kamerad Ceng, begitu kini ia dipanggil, kembali ke Desa Bisik Dedalu (Liǔ fēng). “Aku akan memuliakan ibuku, menyelamatkan adikku dari kawin paksa, dan membangun desa kami untuk berdikari,” katanya di hadapan layar biru yang tak tampak oleh orang lain. Kamerad Ceng harus berjibaku melawan kerabat yang brengsek, anak kepala pabrik yang culas, dan kebijakan pembatasan Republik Rakyat China di awal 1980. Sistem layar biru di hadapannya membantu Kamerad Ceng menemukan ginseng 100 tahun, lantas menjualnya ke Koperasi Komune. 100 YUAN! Keluarga Kamerad Ceng bergembira, akhirnya setelah lima tahun paceklik, malam ini mereka bisa makan babi panggang! Ini adalah cerita dari drama vertikal yang banyak ditonton di Tiongkok. Di sana drama ini disebut sebagai duanju (短剧), yang diterjemahkan sebagai “drama pendek” atau “drama mikro”. Biasanya dikembangkan sebagai serial berformat vertikal (9:16) yang diprioritaskan untuk pengguna ponsel. Setiap episode berdurasi satu sampai tiga menit dengan tempo cepat yang dirancang untuk ditonton dengan cepat di platform seperti Douyin, dan seringkali berfokus pada plot yang intens dan melodramatis. Indonesia, demam duanju tak kalah meriah. Orang-orang Indonesia lebih familiar menyebutnya sebagai dracin, istilah yang sebenarnya untuk menyebut drama dengan durasi lebih panjang, sekitar 30 menit per episode. Drama pendek asal China ini membius jutaan penduduk dunia. Laporan, bertajukStreaming’s Next Frontier: Capitalizing on the Rise of Short Dramas in the Southeast Asian Market,menyebutkan bahwa pada tahun 2024-2025, Indonesia menempati peringkat ke-2 secara global dalam hal jumlah unduhan aplikasi drama pendek. Pertumbuhan industrinya luar biasa. Pada tahun 2024, pasar duanju menghasilkan pendapatan lebih dari 50 miliar yuan, sekitar tujuh miliar dolar Amerika, dan diperkirakan menciptakan lebih dari enam ratus ribu lapangan kerja. Dalam waktu singkat, format ini berubah dari sekadar eksperimen konten digital menjadi salah satu sektor paling dinamis dalam industri hiburan Tiongkok. Mengapa saya menonton duanju ketimbang tarawih? Tentu karena saya punya kendali diri yang buruk. Lagipula, cuma ini waktuku menghibur diri. Dunia sedang sibuk bertikai. Israel dan Amerika menyerang Iran, sementara umat sibuk mendebat apakah Syiah itu Islam atau bukan, sembari tutup mata atas derita orang Sudan. Kita, di internet, hanya menghabiskan energi dan perhatian hanya kepada yang dianggap penting. Kembali ke duanju, saya jadi paham kenapa banyak ojek online, penjual cilok hingga mas Adam suami Inul Daratista, ketagihan cerita-cerita pendek dari China ini. Selain menawarkan cerita yang aduhai konyol, mereka juga memberikan harapan. Misal, hidupmu blangsak karena susah cari kerja sementara semua lapangan kerja diisi polisi dan tentara? Tenang, sistem akan membantumu mendapatkan gadis cantik dengan cara mengubah sampah jadi emas. Namun, duanju yang  saya tonton ternyata tidak hanya menawarkan fantasi. Ia juga membuka jendela kecil menuju sejarah komunis di sana. Di beberapa episode, misalnya, diperlihatkan bagaimana masyarakat desa dan kota hidup dalam sistem kupon pangan yang ketat. Sistem ini mulai diberlakukan pada 1955 di bawah kepemimpinan Mao Zedong. Kupon tersebut dikenal sebagai liangpiao (粮票), atau kupon gandum. Tanpa kupon ini, seseorang tidak bisa membeli beras, minyak goreng, kain, atau bahkan batu bara. Di awal komunisme China, setiap keluarga menerima jatah kupon setiap bulan, jumlahnya berbeda-beda tergantung usia, pekerjaan, kontribusi di masyarakat, dan tempat tinggal. Ini adalah wujud sosialisme paling purba, setiap orang bekerja untuk dirinya sendiri, setiap hasil didapat dari apa yang dikerjakan. Di awal hal ini banyak dikeluhkan oleh warga, tetapi di sisi lain ia adalah upaya menjamin keadilan akses kebutuhan. Karena untuk membeli kebutuhan pokok, orang harus membawa kupon sekaligus uang. Tanpa kupon, bahkan jika seseorang memiliki uang, ia tetap tidak bisa membeli bahan makanan. Sistem ini dirancang untuk mengendalikan kelangkaan pangan sekaligus mendukung industrialisasi negara. Pemerintah membeli hasil pertanian dari desa dengan harga yang ditentukan negara, kemudian mendistribusikannya ke kota dengan harga murah agar buruh industri dapat hidup dengan biaya rendah. Di desa-desa, pemerintah juga menerapkan sistem kuota produksi melalui komune rakyat. Para petani wajib menyerahkan sejumlah hasil panen kepada negara sebelum mereka boleh menjual sisanya di pasar. Model ekonomi ini menciptakan pembagian yang jelas antara masyarakat desa dan kota. Kota menjadi pusat industri, sementara desa menjadi pemasok bahan pangan. Nah, menariknya duanju kita akan melihat praktik-praktik korup bawah tanah dari pejabat, warga yang memiliki kupon, dan kepala desa yang diberi tanggung jawab mendistribusikan kebutuhan. Di bawah komunisme Mao, setiap spekulan dan penimbun dihukum berat, ditembak di lapangan desa setelah dipermalukan keliling pemukiman. Karakter seperti Kamerad Ceng menjadi hero partai, tunduk pada garis haluan negara sembari melawan 7 setan desa. Perubahan besar baru terjadi setelah reformasi ekonomi yang dimulai pada akhir 1970-an di bawah kepemimpinan Deng Xiaoping. Pemerintah mulai melonggarkan kontrol negara, memperkenalkan mekanisme pasar, dan secara bertahap menghapus sistem kupon. Pada 1993, kupon gandum resmi dihapuskan, menandai berakhirnya salah satu simbol utama ekonomi terencana dan indoktrinasi anak muda. Salah satu indoktrinasi yang sering muncul dalam duanju adalah Gerakan “Naik ke Pegunungan dan Turun ke Desa” (Up to the Mountains and Down to the Countryside Movement), yang sering disingkat sebagai Down to the Countryside Movement. Kebijakan ini muncul ketika Mao Zedong menilai bahwa pemikiran “pro-borjuis” mulai berkembang di kalangan pemuda perkotaan selama Cultural Revolution. Saat itu banyak intelektual, keluarga pengusaha, atau pedagang yang memiliki keluarga berpendidikan tapi tercerabut dengan masyarakatnya. Mao melihat ada potensi kontra revolusioner jika ini dibiarkan. Untuk mengatasinya, pada pertengahan 1950-an hingga 1978 Mao memutuskan bahwa sebagian pemuda kota, terutama mereka yang dianggap memiliki latar belakang lebih “privilej”, dikirim ke daerah pegunungan atau desa-desa pertanian agar belajar langsung dari rakyat. Tidak semua orang bisa dikirim, dalam kriteria Mao, 17 juta pemuda dikirim adalah mereka yang sekolah di kampus, tapi berjarak. Para pemuda dan mahasiswa, anak-anak pengusaha dan pedagang, yang disebut kaum terpelajar ini, turun ke wilayah pedesaan sebagai bagian dari gerakan ini. Biasanya anak tertua dalam sebuah keluarga yang diwajibkan berangkat, meskipun adik-adik mereka terkadang bisa secara sukarela menggantikannya. Kebijakan Mao ini berbeda dari program “pengiriman ke desa” yang lebih awal yang diterapkan oleh presiden Tiongkok saat itu, Liu Shaoqi, pada awal 1960-an. Program Liu lahir dari konteks yang berbeda: upaya untuk mengurangi kelebihan populasi perkotaan setelah Great Chinese Famine dan kegagalan ekonomi dalam Great Leap Forward. Sementara itu, Mao menegaskan bahwa tujuan kebijakannya adalah agar para pelajar kota dapat “mengembangkan bakat mereka sepenuhnya” melalui pendidikan dan pengalaman hidup di tengah masyarakat pedesaan. Banyak lulusan sekolah menengah yang baru saja menyelesaikan pendidikan mereka kemudian dikenal sebagai “pemuda yang dikirim ke desa” (sent-down youth). Di Tiongkok mereka juga disebut sebagaieducated youth,sementara di luar negeri sering disebut sebagairusticated youth. Dalam praktiknya, banyak dari mereka dipaksa meninggalkan kota dan hidup di wilayah terpencil Tiongkok. Sebagian pengamat bahkan menyebut generasi ini sebagai “Generasi yang Hilang” karena banyak dari mereka kehilangan kesempatan untuk melanjutkan pendidikan ke universitas. Kalau kalian mengikuti banyak duanju, salah satu sebab mengapa sosokeducated youthini jadi penting karena mereka jadi penggerak ekonomi desa. Tidak jarang pengetahuan, akses informasi, dan keterampilan yang dimiliki mereka membantu petani mengembangkan desa. Propaganda partai komunis dalam duanju, membuat gerakan Down to the Countryside Movement dibenarkan. Salah satu tokoh penting yang sukses dari gerakan ini adalah Xi Jinping. Ia pernah menjadi bagian dari generasi pemuda yang dikirim ke desa. Ia menghabiskan tujuh tahun di daerah pedesaan sebelum akhirnya diterima di Tsinghua University pada tahun 1975 untuk mempelajari teknik kimia. Ia menyebut bahwa pengalaman ini membentuk wataknya hari ini saat memimpin partai. Gerakan ini secara resmi berakhir pada tahun 1978. Namun, setelah kebijakan tersebut dihentikan, para pemuda yang telah dikirim ke desa tidak langsung diizinkan kembali ke kota asal mereka. Pengecualian hanya diberikan kepada mereka yang berhasil masuk universitas melalui ujian nasional Gaokao atau mereka yang memiliki keluarga dengan posisi politik tinggi. Nah, tidak hanya itu, selain pengiriman paraeducated youthini, terdapat pula kebijakan yang lebih permanen yang dikenal sebagai pemukiman ulang di pedesaan (chāduì luòhù), di mana anak muda brilian ini benar-benar dipindahkan untuk menetap di desa secara jangka panjang. Seringkali dalam drama, ia menjadi plot tragis, yang membuat karakter menderita. Menariknya, potongan-potongan sejarah ini muncul dalam drama yang pada permukaan tampak seperti hiburan ringan. Melalui kisah Kamerad Ceng yang menemukan ginseng, menjualnya ke koperasi komune, dan menggunakan uangnya untuk memberi makan keluarga, penonton secara tidak langsung diperkenalkan pada mekanisme ekonomi desa pada masa awal reformasi. Selama Ramadan ini saya merasa bersalah karena melewatkan tarawih demi menonton drama vertikal tentang petani yang menemukan ginseng ajaib. Tetapi setidaknya malam itu saya belajar sesuatu: kadang-kadang, sejarah ekonomi tidak hanya ditemukan di buku akademik. Ia juga hidup dalam cerita tiga menit di layar ponsel, di antara petir, layar biru misterius, dan sepiring babi panggang yang akhirnya bisa dimakan setelah lima tahun paceklik. Drama vertical ini tidak hanya nagih, seperti Adam Suseno suami mbak Inul, yang menghabiskan lima juta untuk beli koin. Tapi juga membuat kita paham sejarah kebijakan ekonomi Cina. Ia adalah propaganda paling aduhai dari penguasa, yang kita dengan gembira menontonnya. Penulis: Arman DhaniEditor: Agung Purwandono  ",https://mojok.co/esai/belajar-tentang-sejarah-ekonomi-komunis-china/
